,model,superposition_ratio,masking_ratio,log_likelihood
35,mlm_150epochs,0.5,0.7000000000000001,-0.29344460368156433
36,mlm_150epochs,0.5,0.75,-0.3642203211784363
37,mlm_150epochs,0.5,0.8,-0.44606417417526245
38,mlm_150epochs,0.5,0.8500000000000001,-0.544795572757721
39,mlm_150epochs,0.5,0.9,-0.6784915328025818
40,mlm_150epochs,0.5,0.9500000000000001,-0.8454192876815796
41,mlm_150epochs,0.5,1.0,-1.5094497203826904
42,mlm_150epochs,0.9,0.0,0.0
43,mlm_150epochs,0.9,0.05,-0.0004860961635131389
44,mlm_150epochs,0.9,0.1,-0.0014420523075386882
45,mlm_150epochs,0.9,0.15000000000000002,-0.0025635783094912767
46,mlm_150epochs,0.9,0.2,-0.005158587358891964
47,mlm_150epochs,0.9,0.25,-0.007790687028318644
48,mlm_150epochs,0.9,0.30000000000000004,-0.010211450047791004
49,mlm_150epochs,0.9,0.35000000000000003,-0.015244734473526478
50,mlm_150epochs,0.9,0.4,-0.021951310336589813
51,mlm_150epochs,0.9,0.45,-0.029185611754655838
52,mlm_150epochs,0.9,0.5,-0.039915814995765686
53,mlm_150epochs,0.9,0.55,-0.055377013981342316
54,mlm_150epochs,0.9,0.6000000000000001,-0.06704225391149521
55,mlm_150epochs,0.9,0.65,-0.08740898966789246
56,mlm_150epochs,0.9,0.7000000000000001,-0.10658714920282364
57,mlm_150epochs,0.9,0.75,-0.1344350129365921
58,mlm_150epochs,0.9,0.8,-0.16445070505142212
59,mlm_150epochs,0.9,0.8500000000000001,-0.19849364459514618
60,mlm_150epochs,0.9,0.9,-0.24333232641220093
61,mlm_150epochs,0.9,0.9500000000000001,-0.29939255118370056
62,mlm_150epochs,0.9,1.0,-0.40459197759628296
63,slm_sparse_150epochs,0.0,0.0,0.0
64,slm_sparse_150epochs,0.0,0.05,-0.0038913956377655268
65,slm_sparse_150epochs,0.0,0.1,-0.008846515789628029
66,slm_sparse_150epochs,0.0,0.15000000000000002,-0.015762804076075554
67,slm_sparse_150epochs,0.0,0.2,-0.025843359529972076
68,slm_sparse_150epochs,0.0,0.25,-0.03832458704710007
69,slm_sparse_150epochs,0.0,0.30000000000000004,-0.05010015144944191
70,slm_sparse_150epochs,0.0,0.35000000000000003,-0.0698656514286995
71,slm_sparse_150epochs,0.0,0.4,-0.09702495485544205
72,slm_sparse_150epochs,0.0,0.45,-0.12678271532058716
73,slm_sparse_150epochs,0.0,0.5,-0.1673552691936493
74,slm_sparse_150epochs,0.0,0.55,-0.21807946264743805
75,slm_sparse_150epochs,0.0,0.6000000000000001,-0.26792415976524353
76,slm_sparse_150epochs,0.0,0.65,-0.3370331823825836
77,slm_sparse_150epochs,0.0,0.7000000000000001,-0.4039982855319977
78,slm_sparse_150epochs,0.0,0.75,-0.501934826374054
79,slm_sparse_150epochs,0.0,0.8,-0.6177850961685181
80,slm_sparse_150epochs,0.0,0.8500000000000001,-0.7575604915618896
81,slm_sparse_150epochs,0.0,0.9,-0.9595171809196472
82,slm_sparse_150epochs,0.0,0.9500000000000001,-1.2382187843322754
83,slm_sparse_150epochs,0.0,1.0,-5.065393447875977
84,slm_sparse_150epochs,0.5,0.0,0.0
85,slm_sparse_150epochs,0.5,0.05,-0.0024637833703309298
86,slm_sparse_150epochs,0.5,0.1,-0.005330242682248354
87,slm_sparse_150epochs,0.5,0.15000000000000002,-0.009613070636987686
88,slm_sparse_150epochs,0.5,0.2,-0.015952983871102333
89,slm_sparse_150epochs,0.5,0.25,-0.023312870413064957
90,slm_sparse_150epochs,0.5,0.30000000000000004,-0.028990384191274643
91,slm_sparse_150epochs,0.5,0.35000000000000003,-0.040367111563682556
92,slm_sparse_150epochs,0.5,0.4,-0.05638039484620094
93,slm_sparse_150epochs,0.5,0.45,-0.07248575240373611
94,slm_sparse_150epochs,0.5,0.5,-0.09581983089447021
95,slm_sparse_150epochs,0.5,0.55,-0.12386306375265121
96,slm_sparse_150epochs,0.5,0.6000000000000001,-0.14903847873210907
97,slm_sparse_150epochs,0.5,0.65,-0.18642424046993256
98,slm_sparse_150epochs,0.5,0.7000000000000001,-0.21890440583229065
99,slm_sparse_150epochs,0.5,0.75,-0.26714590191841125
100,slm_sparse_150epochs,0.5,0.8,-0.3174438774585724
101,slm_sparse_150epochs,0.5,0.8500000000000001,-0.3723905682563782
102,slm_sparse_150epochs,0.5,0.9,-0.42945319414138794
103,slm_sparse_150epochs,0.5,0.9500000000000001,-0.5076671838760376
104,slm_sparse_150epochs,0.5,1.0,-0.6866310238838196
105,slm_sparse_150epochs,0.9,0.0,0.0
106,slm_sparse_150epochs,0.9,0.05,-0.0005076421075500548
107,slm_sparse_150epochs,0.9,0.1,-0.0012319429079070687
108,slm_sparse_150epochs,0.9,0.15000000000000002,-0.0020785743836313486
109,slm_sparse_150epochs,0.9,0.2,-0.0036351196467876434
110,slm_sparse_150epochs,0.9,0.25,-0.005185974761843681
111,slm_sparse_150epochs,0.9,0.30000000000000004,-0.005546791944652796
112,slm_sparse_150epochs,0.9,0.35000000000000003,-0.008734804578125477
113,slm_sparse_150epochs,0.9,0.4,-0.01051282323896885
114,slm_sparse_150epochs,0.9,0.45,-0.013277978636324406
115,slm_sparse_150epochs,0.9,0.5,-0.01754910871386528
116,slm_sparse_150epochs,0.9,0.55,-0.023178070783615112
117,slm_sparse_150epochs,0.9,0.6000000000000001,-0.025853972882032394
118,slm_sparse_150epochs,0.9,0.65,-0.03203985467553139
119,slm_sparse_150epochs,0.9,0.7000000000000001,-0.03853895142674446
120,slm_sparse_150epochs,0.9,0.75,-0.04911627247929573
121,slm_sparse_150epochs,0.9,0.8,-0.06032702699303627
122,slm_sparse_150epochs,0.9,0.8500000000000001,-0.07008495181798935
123,slm_sparse_150epochs,0.9,0.9,-0.08744490891695023
124,slm_sparse_150epochs,0.9,0.9500000000000001,-0.1065254732966423
125,slm_sparse_150epochs,0.9,1.0,-0.14239981770515442
126,slm_mixed_150epochs,0.0,0.0,0.0
127,slm_mixed_150epochs,0.0,0.05,-0.0038308054208755493
128,slm_mixed_150epochs,0.0,0.1,-0.008561089634895325
129,slm_mixed_150epochs,0.0,0.15000000000000002,-0.015328184701502323
130,slm_mixed_150epochs,0.0,0.2,-0.025385551154613495
131,slm_mixed_150epochs,0.0,0.25,-0.03746182844042778
132,slm_mixed_150epochs,0.0,0.30000000000000004,-0.04955105856060982
133,slm_mixed_150epochs,0.0,0.35000000000000003,-0.06895571947097778
134,slm_mixed_150epochs,0.0,0.4,-0.09570527076721191
135,slm_mixed_150epochs,0.0,0.45,-0.1249304860830307
136,slm_mixed_150epochs,0.0,0.5,-0.1658894568681717
137,slm_mixed_150epochs,0.0,0.55,-0.2162969559431076
138,slm_mixed_150epochs,0.0,0.6000000000000001,-0.2634577453136444
139,slm_mixed_150epochs,0.0,0.65,-0.33104097843170166
140,slm_mixed_150epochs,0.0,0.7000000000000001,-0.39862850308418274
141,slm_mixed_150epochs,0.0,0.75,-0.49417102336883545
142,slm_mixed_150epochs,0.0,0.8,-0.607514500617981
143,slm_mixed_150epochs,0.0,0.8500000000000001,-0.7415112853050232
144,slm_mixed_150epochs,0.0,0.9,-0.9292283058166504
145,slm_mixed_150epochs,0.0,0.9500000000000001,-1.1689461469650269
146,slm_mixed_150epochs,0.0,1.0,-2.027729034423828
147,slm_mixed_150epochs,0.5,0.0,0.0
148,slm_mixed_150epochs,0.5,0.05,-0.0024120809976011515
149,slm_mixed_150epochs,0.5,0.1,-0.005156864877790213
150,slm_mixed_150epochs,0.5,0.15000000000000002,-0.00952304806560278
151,slm_mixed_150epochs,0.5,0.2,-0.015979468822479248
152,slm_mixed_150epochs,0.5,0.25,-0.02356165088713169
153,slm_mixed_150epochs,0.5,0.30000000000000004,-0.029942797496914864
154,slm_mixed_150epochs,0.5,0.35000000000000003,-0.04192579537630081
155,slm_mixed_150epochs,0.5,0.4,-0.05815401300787926
156,slm_mixed_150epochs,0.5,0.45,-0.07501118630170822
157,slm_mixed_150epochs,0.5,0.5,-0.09934689104557037
158,slm_mixed_150epochs,0.5,0.55,-0.12871351838111877
159,slm_mixed_150epochs,0.5,0.6000000000000001,-0.15349094569683075
160,slm_mixed_150epochs,0.5,0.65,-0.1924092024564743
161,slm_mixed_150epochs,0.5,0.7000000000000001,-0.2253209352493286
162,slm_mixed_150epochs,0.5,0.75,-0.2751103639602661
163,slm_mixed_150epochs,0.5,0.8,-0.32617253065109253
164,slm_mixed_150epochs,0.5,0.8500000000000001,-0.3828411400318146
165,slm_mixed_150epochs,0.5,0.9,-0.4403468668460846
166,slm_mixed_150epochs,0.5,0.9500000000000001,-0.5208339095115662
167,slm_mixed_150epochs,0.5,1.0,-0.7213870882987976
168,slm_mixed_150epochs,0.9,0.0,0.0
169,slm_mixed_150epochs,0.9,0.05,-0.000518408021889627
170,slm_mixed_150epochs,0.9,0.1,-0.001247492036782205
171,slm_mixed_150epochs,0.9,0.15000000000000002,-0.002108219778165221
172,slm_mixed_150epochs,0.9,0.2,-0.0039067924953997135
173,slm_mixed_150epochs,0.9,0.25,-0.005432123318314552
174,slm_mixed_150epochs,0.9,0.30000000000000004,-0.0061735534109175205
175,slm_mixed_150epochs,0.9,0.35000000000000003,-0.009649500250816345
176,slm_mixed_150epochs,0.9,0.4,-0.012225165031850338
177,slm_mixed_150epochs,0.9,0.45,-0.015177186578512192
178,slm_mixed_150epochs,0.9,0.5,-0.02011212520301342
179,slm_mixed_150epochs,0.9,0.55,-0.026971211656928062
180,slm_mixed_150epochs,0.9,0.6000000000000001,-0.03069988451898098
181,slm_mixed_150epochs,0.9,0.65,-0.03889940306544304
182,slm_mixed_150epochs,0.9,0.7000000000000001,-0.04658547043800354
183,slm_mixed_150epochs,0.9,0.75,-0.059008605778217316
184,slm_mixed_150epochs,0.9,0.8,-0.0717272162437439
185,slm_mixed_150epochs,0.9,0.8500000000000001,-0.08517538011074066
186,slm_mixed_150epochs,0.9,0.9,-0.10518641769886017
187,slm_mixed_150epochs,0.9,0.9500000000000001,-0.1293504536151886
188,slm_mixed_150epochs,0.9,1.0,-0.16789089143276215
189,slm_full_150epochs,0.0,0.0,0.0
190,slm_full_150epochs,0.0,0.05,-0.0036464903969317675
191,slm_full_150epochs,0.0,0.1,-0.008395911194384098
192,slm_full_150epochs,0.0,0.15000000000000002,-0.014821987599134445
193,slm_full_150epochs,0.0,0.2,-0.024955058470368385
194,slm_full_150epochs,0.0,0.25,-0.03653114661574364
195,slm_full_150epochs,0.0,0.30000000000000004,-0.04856730252504349
196,slm_full_150epochs,0.0,0.35000000000000003,-0.06783284991979599
197,slm_full_150epochs,0.0,0.4,-0.09495613723993301
198,slm_full_150epochs,0.0,0.45,-0.12388499826192856
199,slm_full_150epochs,0.0,0.5,-0.16452009975910187
200,slm_full_150epochs,0.0,0.55,-0.21381817758083344
201,slm_full_150epochs,0.0,0.6000000000000001,-0.2621314227581024
202,slm_full_150epochs,0.0,0.65,-0.3285258412361145
203,slm_full_150epochs,0.0,0.7000000000000001,-0.39707979559898376
204,slm_full_150epochs,0.0,0.75,-0.49412423372268677
205,slm_full_150epochs,0.0,0.8,-0.6057038903236389
206,slm_full_150epochs,0.0,0.8500000000000001,-0.7403564453125
207,slm_full_150epochs,0.0,0.9,-0.9282674789428711
208,slm_full_150epochs,0.0,0.9500000000000001,-1.1686630249023438
209,slm_full_150epochs,0.0,1.0,-2.0275282859802246
210,slm_full_150epochs,0.5,0.0,0.0
211,slm_full_150epochs,0.5,0.05,-0.0023140553385019302
212,slm_full_150epochs,0.5,0.1,-0.005272278096526861
213,slm_full_150epochs,0.5,0.15000000000000002,-0.009547672234475613
214,slm_full_150epochs,0.5,0.2,-0.016616249457001686
215,slm_full_150epochs,0.5,0.25,-0.025090089067816734
216,slm_full_150epochs,0.5,0.30000000000000004,-0.03262436389923096
217,slm_full_150epochs,0.5,0.35000000000000003,-0.04616761580109596
218,slm_full_150epochs,0.5,0.4,-0.06603524833917618
219,slm_full_150epochs,0.5,0.45,-0.0877988263964653
220,slm_full_150epochs,0.5,0.5,-0.11791170388460159
221,slm_full_150epochs,0.5,0.55,-0.15523461997509003
222,slm_full_150epochs,0.5,0.6000000000000001,-0.19245269894599915
223,slm_full_150epochs,0.5,0.65,-0.24491409957408905
224,slm_full_150epochs,0.5,0.7000000000000001,-0.2999449074268341
225,slm_full_150epochs,0.5,0.75,-0.38219505548477173
226,slm_full_150epochs,0.5,0.8,-0.4803712069988251
227,slm_full_150epochs,0.5,0.8500000000000001,-0.6006884574890137
228,slm_full_150epochs,0.5,0.9,-0.7705782651901245
229,slm_full_150epochs,0.5,0.9500000000000001,-1.0218160152435303
230,slm_full_150epochs,0.5,1.0,-1.6166545152664185
231,slm_full_150epochs,0.9,0.0,0.0
232,slm_full_150epochs,0.9,0.05,-0.0005709913093596697
233,slm_full_150epochs,0.9,0.1,-0.00148482876829803
234,slm_full_150epochs,0.9,0.15000000000000002,-0.0026561233680695295
235,slm_full_150epochs,0.9,0.2,-0.005404477473348379
236,slm_full_150epochs,0.9,0.25,-0.008218145929276943
237,slm_full_150epochs,0.9,0.30000000000000004,-0.010721755214035511
238,slm_full_150epochs,0.9,0.35000000000000003,-0.01561747957020998
239,slm_full_150epochs,0.9,0.4,-0.02252988889813423
240,slm_full_150epochs,0.9,0.45,-0.03197970986366272
241,slm_full_150epochs,0.9,0.5,-0.046522971242666245
242,slm_full_150epochs,0.9,0.55,-0.06514451652765274
243,slm_full_150epochs,0.9,0.6000000000000001,-0.08569269627332687
244,slm_full_150epochs,0.9,0.65,-0.1324664205312729
245,slm_full_150epochs,0.9,0.7000000000000001,-0.16851472854614258
246,slm_full_150epochs,0.9,0.75,-0.2562398612499237
247,slm_full_150epochs,0.9,0.8,-0.3621589243412018
248,slm_full_150epochs,0.9,0.8500000000000001,-0.5034698843955994
249,slm_full_150epochs,0.9,0.9,-0.7158840894699097
250,slm_full_150epochs,0.9,0.9500000000000001,-1.0111242532730103
251,slm_full_150epochs,0.9,1.0,-1.389978289604187
